AOD,AOD_available,LST_C,LST_available,NO2,NO2_available,climate_available,date,dewpoint,month,pressure,rainfall_mm,temperature,wind_speed,year,pm25_mean,pm25_max,pm10_mean,no2_ground,so2_mean,co_mean,ozone_mean,aqi_mean,observations,ground_pollution_imputed
0.794,1,24.18000000000002,1,,0,1,2008-01-01,13.054785111129943,1,101248.95708900371,1.4540136857523898,18.86598064873806,1.5858218128087498,2008,101.78887498538978,180.930638,173.08160762639784,31.259913809732527,27.71439791356183,1.4972685716841396,42.21217789316263,174.0682440454301,744.0,0
0.883,1,26.160000000000025,1,,0,1,2008-02-01,12.782486588927496,2,101245.2476427802,0.4858310029110045,19.50836474539227,1.272369920228238,2008,102.36574606497126,172.1645557,173.9606806431322,31.005054311056035,27.99264361448276,1.4905649719597702,42.39273324116667,174.34095208979886,696.0,0
0.858,1,31.37000000000004,1,,0,1,2008-03-01,19.802129774196143,3,100773.12690587198,1.6100100931654902,25.936328260360256,1.5505780183957585,2008,68.03916577245967,133.5280772,115.74469263416668,31.48622406733602,18.048214479106186,1.5012988601075268,65.02181797784947,150.19616032741936,744.0,0
0.645,1,33.29500000000003,1,,0,1,2008-04-01,21.73811901940246,4,100504.63188476562,2.0190718763444693,28.730311245388577,2.165187556766959,2008,68.77376957172918,133.0397445,117.33522546731945,30.26859086475139,18.57221233067361,1.4906501101652776,65.24320994172223,150.26067699868057,720.0,0
0.883,1,31.57000000000005,1,,0,1,2008-05-01,24.58378271697672,5,100173.56607022848,7.128081547439284,29.05444755144015,1.829930270307088,2008,68.14251212066532,122.5964373,116.13349853497311,30.785427059278227,18.575379485375,1.5049068711586022,63.93569448043011,150.04285408098116,744.0,0
,0,,0,,0,1,2008-06-01,24.947260750664668,6,99977.95646158856,11.410082527227178,27.31538463168681,3.0120852937175715,2008,68.57386535670834,123.0328466,115.787002434125,31.56784211048889,18.99238748025,1.5015319892638888,65.47954836941668,150.00957017859722,720.0,0
,0,,0,,0,1,2008-07-01,24.94429820891344,7,99953.58707682294,13.722293283836754,27.14932216931419,2.960404608300071,2008,67.37079913571236,121.621341,114.0822787883871,31.24233340261156,18.214658920875,1.4913601174327955,42.68874724794086,149.22481732991935,744.0,0
,0,32.53000000000003,1,,0,1,2008-08-01,24.95475724743256,8,100121.07168283768,9.41815977413506,27.529968372467977,2.88828215534494,2008,68.1833006520027,126.8362861,115.817863976707,30.849929253482525,18.69569271086156,1.500138389346774,43.14152124874328,150.36812917978494,744.0,0
0.56,1,30.920000000000016,1,,0,1,2008-09-01,24.80914041731097,9,100387.27218424478,11.755474414636186,27.36802955203592,1.8020298112306736,2008,68.87465163809722,129.9099684,116.99335356402776,30.802873228654164,18.685424357577777,1.482261319588889,42.39695294645694,150.27994283825,720.0,0
0.467,1,31.18500000000003,1,,0,1,2008-10-01,22.57327933772922,10,100850.66544333838,7.047427177150051,25.75013942923596,1.3863000873506242,2008,67.46927592939517,122.3183625,114.02264597426075,31.001121211317205,18.6044326506465,1.476248205014785,42.60042650795027,148.5225174392742,744.0,0
0.323,1,29.250000000000018,1,,0,1,2008-11-01,17.963466983371347,11,101137.842843967,0.0122955046611158,22.80068266126841,1.081242342197699,2008,68.23056766150277,126.0137022,115.66891514477778,31.07407874617361,18.360739837980557,1.4834413535513888,42.54859580676944,149.31042111272225,720.0,0
0.809,1,26.26333333333337,1,,0,1,2008-12-01,15.918001593312963,12,101297.00914083504,0.0263963400404386,21.00432566981158,0.9198420908403786,2008,102.15627409196236,167.7808552,173.12213638897848,30.845602502245967,27.873587398073923,1.4858533062997312,42.800626240741934,174.2200466841398,744.0,0
0.989,1,25.51000000000004,1,,0,1,2009-01-01,14.313900863483411,1,101390.24199323758,0.0137480853477161,20.453649016349573,1.3434157415866284,2009,109.78283911180108,179.6019671,185.25750824392472,31.84076468612903,28.690823917220428,1.5305636860698923,42.54689034961559,178.67830442013442,744.0,0
0.634,1,29.835000000000026,1,,0,1,2009-02-01,13.273635255722752,2,101007.32999674475,0.121444259165366,22.60737494514109,1.9225741941707208,2009,109.53650885553571,172.112522,186.1876695194792,32.03047856335268,28.48417231092708,1.5183840195699403,43.02448955599107,178.58923323288693,672.0,0
0.788,1,32.44500000000004,1,,0,1,2009-03-01,16.781269430345105,3,100836.02695522513,4.102268229387612,26.30112335041008,1.3121354605960276,2009,72.58887457685483,130.2755131,123.49880042325267,31.596425629803765,18.895803635307796,1.5372984436290322,64.52517001080645,153.90187910497312,744.0,0
0.6940000000000001,1,33.99000000000003,1,,0,1,2009-04-01,22.853894064161523,4,100478.10020616316,1.0556296114890766,28.822039349873933,2.472536274323017,2009,73.99085589087221,140.0965798,126.16866936980556,31.75892217641111,18.57206194881945,1.532678129834722,65.49439982879167,155.32989336766664,720.0,0
0.797,1,32.805000000000035,1,,0,1,2009-05-01,24.390428735876583,5,100273.90389784946,8.95599264933527,28.45119220774665,1.9515684104933115,2009,73.2365879353629,145.0621717,124.66752112524192,31.77619866896774,19.21801839974731,1.5221556685819893,64.1501104524328,154.73142391669356,744.0,0
1.007,1,,0,,0,1,2009-06-01,25.9459096484714,6,99938.61828342012,6.846096515773799,29.09275881449389,2.8882891073897685,2009,73.09141351808333,140.3981511,125.70805254840278,31.680895389386112,19.299330550355556,1.5312643249805555,64.64640790286111,154.2040803445417,720.0,0
,0,32.39000000000004,1,,0,1,2009-07-01,25.13087472402924,7,99878.67139721944,10.894066203731072,27.95572232482266,3.255679714114297,2009,73.01516678860214,134.7348114,123.56899596575268,32.40249251426613,19.18179681942473,1.5083366028844083,42.92395836011829,154.20046260856182,744.0,0
0.862,1,31.11000000000004,1,,0,1,2009-08-01,25.46228005604081,8,100199.32540007558,14.271231723016069,27.76274954683032,2.428896721286143,2009,73.67434420498655,139.5347409,125.11618577303764,31.4869425067043,18.890197923048387,1.5192545258642474,41.68241377515861,154.9605461652285,744.0,0
0.644,1,32.80000000000001,1,,0,1,2009-09-01,25.04525197347016,9,100371.78442925349,8.98956312799939,27.587322086758093,2.025627458632288,2009,73.16186170719722,144.5243448,123.343563281,31.614713607086117,18.81912337341805,1.5144542086166666,42.20753662425139,154.09731477083332,720.0,0
0.501,1,33.163333333333355,1,,0,1,2009-10-01,22.405286038306485,10,100776.81587596607,4.48847990953512,26.009565751270543,1.3859300490853743,2009,72.80843702009274,129.5521546,123.29114139208332,31.595824628264783,19.01536699628898,1.5111827804677418,42.53627621835081,154.14097840896503,744.0,0
0.61,1,29.675000000000026,1,,0,1,2009-11-01,18.027522023518884,11,101119.0701497396,0.3776288596743171,24.30772878858784,1.1357119556421884,2009,73.72495684688889,131.6028614,124.61717134177778,32.46316549729583,19.176844670573608,1.535326871673611,42.29513342559305,155.13036415259722,720.0,0
0.872,1,25.53000000000003,1,,0,1,2009-12-01,13.581488443190096,12,101353.74612525204,0.0082605343649788,19.999555308844435,1.2288657887117502,2009,109.78140700600808,188.3525609,186.22157441525536,31.541318822991933,28.552412885913977,1.5297534762056453,42.67453210060484,178.749243259543,744.0,0
0.711,1,24.88000000000004,1,,0,1,2010-01-01,12.846029064219522,1,101433.60493846607,0.0156617808784176,18.88699099633004,1.8868770373046808,2010,116.52055046759408,187.4430115,196.93173951407255,32.29157329618011,29.12206610806452,1.5533083538387096,42.95074209686425,182.54695473494624,744.0,0
0.798,1,28.77500000000002,1,,0,1,2010-02-01,13.75718930108212,2,101177.14714122957,0.471246226243695,22.479022666386243,1.245307509381279,2010,116.2863753397024,194.1944528,196.62209408217265,32.71449969763096,29.3783560900744,1.585955665059524,42.122318361968745,182.4851031095238,672.0,0
0.677,1,32.65500000000003,1,,0,1,2010-03-01,18.93746938807988,3,100781.87131951444,2.1324295099714257,28.06619536287053,2.366552392479687,2010,78.32450664693548,153.4123959,132.53668669428762,32.584041832603496,19.67643122525,1.566542042198925,65.0323040988172,158.5542061539516,744.0,0
0.801,1,33.60000000000002,1,,0,1,2010-04-01,24.043177392747623,4,100503.82287326393,4.571551145374997,29.847325091891776,3.438091642820515,2010,78.44043278172222,150.2382289,132.53832303381944,33.2713399087625,19.34993290478611,1.5496966090527775,65.5002271343889,158.5691994246389,720.0,0
0.944,1,34.180000000000035,1,,0,1,2010-05-01,25.1674590244088,5,100241.42272555444,10.81822103367656,28.511050222253346,2.6332510938850024,2010,78.21150493231183,135.6114073,132.3237134503898,32.62397659999731,19.25244242325672,1.5618011485241936,64.86002089805108,157.99508892748656,744.0,0
1.186,1,,0,,0,1,2010-06-01,25.908892334832103,6,100070.22924804688,18.26213468040005,28.38244578043623,3.211472478006307,2010,78.07523351830555,145.7852718,132.29333801844444,32.462572257134724,19.572204968980557,1.5623841415041668,65.21017236504166,157.75771141668056,720.0,0
,0,32.49000000000001,1,,0,1,2010-07-01,25.319747666389617,7,100182.90569871472,7.399622340758717,28.23081314743206,3.108608587276343,2010,78.26399728100806,150.3680106,134.12099289918012,32.3631178240793,19.48756254231317,1.5519318438709675,42.66247038851882,158.37396669877688,744.0,0
0.462,1,29.590000000000032,1,,0,1,2010-08-01,25.332350380190007,8,100298.77733849964,6.268619123690335,28.354312207621945,2.426711158363485,2010,77.89957475954436,134.4116812,133.23250083321238,32.5955415205672,19.525207334920697,1.5564772870053765,42.672536142759405,158.51917708598117,744.0,0
,0,35.49000000000001,1,,0,1,2010-09-01,24.944709714253747,9,100482.22100151912,8.256543012688885,27.503069792853523,2.014907380761898,2010,78.14142496504168,135.6561046,132.4660943972361,32.30713658179583,19.841570232880557,1.5550534916111112,43.25543446133194,158.3779201457361,720.0,0
0.46,1,32.3366666666667,1,,0,1,2010-10-01,23.699358548400312,10,100605.26596102152,5.605484605816576,26.89920514424637,1.1692608372169575,2010,77.62628350354838,141.347737,133.3707596354839,32.53077338325134,19.605045802866936,1.5494975794704302,42.51047989841263,158.05492484202955,744.0,0
0.685,1,30.00000000000003,1,,0,1,2010-11-01,18.719337209065827,11,101059.37153320311,0.3054349314065044,24.1859996159871,1.1624817112253711,2010,77.8084186666125,142.6614648,132.75771466977778,32.34839105810417,19.167536834069445,1.565078311691667,42.50265802975139,157.43247001791667,720.0,0
0.6990000000000001,1,25.410000000000025,1,,0,1,2010-12-01,13.592143795054485,12,101041.5068779402,1.2875359307070624,19.404680219260623,1.4857266864056855,2010,117.32928970087366,200.3041439,200.4663974444758,32.392034030239245,28.9498661202957,1.5680300236491935,41.9198971235672,183.28843729166667,744.0,0
1.089,1,23.08500000000004,1,,0,1,2011-01-01,11.371607860442223,1,101230.77577389951,0.0391122259184011,17.808327795869673,1.3760115292511184,2011,123.86489076282258,201.9918485,210.92268770764784,33.34777945408468,29.733749885147848,1.5975983866666668,42.47192880087097,187.4964804551075,744.0,0
0.78,1,29.26000000000004,1,,0,1,2011-02-01,12.936931796300996,2,101085.83440871464,0.0915949499533346,21.854319599696566,1.499643089901309,2011,124.65055009,202.9470291,213.51202255674107,33.60102912336756,30.371987418229168,1.5992414864880953,42.83699452897024,187.8100997876488,672.0,0
0.683,1,32.35500000000005,1,,0,1,2011-03-01,17.556480005735978,3,100832.06004809306,2.4815095311427533,25.81335718708664,2.058484436377021,2011,82.28374901693549,149.3601142,138.7161171046774,33.7581279963414,19.99396823620161,1.5964338676720429,64.79812888630376,161.77056117180106,744.0,0
0.789,1,32.450000000000024,1,,0,1,2011-04-01,22.237970267401863,4,100756.07864583332,3.616278640053968,27.14592319064684,1.2161970553628898,2011,83.35036957461111,149.6549784,142.31672614025,33.48625273579861,20.177852564069443,1.5985343328638888,64.49263753819444,162.43027963141668,720.0,0
0.8310000000000001,1,33.310000000000024,1,,0,1,2011-05-01,24.6246034847793,5,100328.81555569556,13.009716882607911,27.68055492113996,1.8920482368787528,2011,82.71066337866935,139.0612675,140.2654965258602,33.18276856342608,19.98598258051881,1.597590090938172,65.84381172422043,162.07690805794357,744.0,0
,0,33.59000000000003,1,,0,1,2011-06-01,25.33465696970626,6,99882.2600423177,14.573225563330183,27.644758881462963,2.8902989526976905,2011,83.10752201744444,145.4198885,141.87933683552777,33.106021831022225,20.08341602414305,1.580971085986111,64.93812379201388,162.19406241588888,720.0,0
0.749,1,32.01000000000005,1,,0,1,2011-07-01,24.94723103430977,7,100050.23838625672,9.320780505980508,27.794046881891006,2.707215510725897,2011,83.43449215655913,139.1039943,141.30244347572582,33.09273449352285,20.09955181897177,1.5831793416962363,42.59903295444757,162.6836989911156,744.0,0
,0,34.93000000000001,1,,0,1,2011-08-01,24.86938504044724,8,100171.98210685483,13.746228539009769,27.09580106427597,2.6081659499628724,2011,82.98483565360215,145.405004,140.61604107598117,33.37050117365188,20.1225674274879,1.5784434439354835,42.2350884652742,162.1051567272312,744.0,0
0.627,1,31.80000000000001,1,,0,1,2011-09-01,24.756102964613262,9,100255.01872287328,9.35422183070867,27.47024991777204,2.477836032817054,2011,83.11503076460139,147.0952438,140.84755722025,33.43609689467361,19.982865237644443,1.596371025627778,41.79940059834584,162.1751522072361,720.0,0
0.685,1,32.57000000000003,1,,0,1,2011-10-01,22.99590228501188,10,100810.30409421206,1.6823736715778637,26.992292945615706,0.95311590300377,2011,82.2543129881586,147.6339443,140.42693207498655,32.8644830249664,20.02971870473387,1.6130712422822582,42.82852975372312,161.53285419002688,744.0,0
0.8170000000000001,1,30.055000000000035,1,,0,1,2011-11-01,16.80467847188322,11,101162.63056640624,0.1093821106495104,23.03222719828284,1.1939664320389054,2011,83.7136714590139,135.3331894,142.15558812762498,33.63349532566111,20.188849356709724,1.562339641176389,43.18824919995556,162.92303524255556,720.0,0
0.733,1,25.49500000000002,1,,0,1,2011-12-01,14.355232923774397,12,101289.40996723792,0.0070960894108124,19.85905225610219,1.3950122239300085,2011,124.51765346840054,200.2346934,211.6097703798521,32.72530285782661,29.857205351008066,1.6039843026881722,41.4128967686586,187.82559074032255,744.0,0
0.994,1,24.175000000000026,1,,0,1,2012-01-01,12.469388518794917,1,101336.54865486392,0.7119815987008662,18.158674863589795,1.4654065705756392,2012,132.9141685923387,204.4991586,225.76710964607528,34.28448376936828,30.6619510053629,1.6203966424301075,42.221891014928765,193.89756216922044,744.0,0
0.744,1,28.675000000000026,1,,0,1,2012-02-01,11.916734204347108,2,101029.6572490122,0.0868505602981932,21.462232909805493,1.5991437926965737,2012,132.58028161250002,214.5384041,225.6027010698563,34.96135864728592,30.738192534008626,1.6424066864727012,42.78523366006609,193.4862670433908,696.0,0
0.789,1,32.055000000000035,1,,0,1,2012-03-01,16.537583964358078,3,100803.70741977486,0.3770538234313392,26.458276736351763,1.5749365284904262,2012,89.99334299487903,151.4303885,152.6046745625941,34.2591470821129,20.28193389568952,1.629721174705645,64.64135603643817,167.0107730641801,744.0,0
0.759,1,32.77500000000002,1,,0,1,2012-04-01,23.04843794504808,4,100573.4655219184,9.223281201909472,27.06330475277372,2.187842289520624,2012,88.51210556934721,149.4060183,150.95063843706944,34.02958886844306,20.461107537055558,1.6089836192152778,64.68126147648611,165.89141260155557,720.0,0
1.052,1,35.30000000000004,1,,0,1,2012-05-01,24.84955817191832,5,100204.7997941868,3.764663275719746,29.31658780497895,2.2290811838044444,2012,88.88164050014785,162.7917733,151.19736240766127,34.70400234716532,20.55750434244489,1.6167834478037637,65.00825265837365,166.50261933317205,744.0,0
1.138,1,32.190000000000055,1,,0,1,2012-06-01,25.910813013712584,6,99716.11082899306,10.752246962139605,29.17701136271154,3.544923927041894,2012,88.52349165748612,156.2913259,150.9445248178889,33.80642517475833,20.370597411593053,1.6186879096138889,65.34781619790277,165.702880953,720.0,0
,0,,0,,0,1,2012-07-01,24.9461663440992,7,99907.15819262434,7.987801754160433,27.74827890293568,3.592703405901158,2012,88.87398379092741,144.1648656,151.4741267823387,33.90914964828226,20.385733294173388,1.6276372171626343,42.432052596030914,166.444686089543,744.0,0
,0,,0,,0,1,2012-08-01,24.87709679962495,8,100139.82028624832,9.087516874718892,27.695721029466142,2.736063338519134,2012,87.65064716974463,154.2736426,148.33363528096774,33.61738005383199,20.07750084375672,1.6127874005712366,42.3735192355,164.91972272739247,744.0,0
0.722,1,,0,,0,1,2012-09-01,24.92341950734459,9,100478.18195529516,8.66784277590516,27.452625083923408,2.273178937659614,2012,89.08552887147222,149.0038108,151.80012066595833,33.89001897445694,20.23464452661528,1.6240593971666668,42.74040023410278,166.19514625204167,720.0,0
0.512,1,32.703333333333354,1,,0,1,2012-10-01,21.95191909215788,10,100938.91148458504,5.196739226261551,25.649591515653867,1.4347452124551416,2012,88.31820287627687,143.0879655,148.72196328685484,34.065214991279575,20.326405709698925,1.622562505405914,43.01388628202285,166.10151103159947,744.0,0
0.607,1,28.476666666666706,1,,0,1,2012-11-01,16.795945337083594,11,101098.86670464413,1.9959436078478872,21.776335016886435,1.3827681988894618,2012,89.25908792451388,151.906726,150.83135435447224,33.88430627415556,20.501944132819443,1.63658760685,42.8246272735375,166.42686613166669,720.0,0
0.8240000000000001,1,23.550000000000026,1,,0,1,2012-12-01,13.814359221919917,12,101251.65869140624,0.1593128284066973,18.601067725560995,1.425131096225661,2012,132.49822673560482,212.5227635,225.45394215568547,34.20155875109408,30.75037049346774,1.645366402282258,42.44164930627689,193.3966500456989,744.0,0
1.083,1,23.67000000000003,1,,0,1,2013-01-01,11.218687537408698,1,101442.09753024194,0.0113633915221971,17.349454867455165,1.575697041705015,2013,140.59075975630375,213.4181945,237.9755611933064,34.677972446524194,31.151949910430105,1.6575643570120968,42.71833733158602,199.4551635423387,744.0,0
0.552,1,30.055000000000035,1,,0,1,2013-02-01,13.03589267276584,2,101252.103515625,0.3766066796251672,21.355156176430853,2.00170444681146,2013,140.9441285335119,232.1612954,239.05893626965772,34.58584815948363,31.323399162410716,1.6732165437425597,42.42241827467559,199.9210989831845,672.0,0
0.66,1,34.21000000000004,1,,0,1,2013-03-01,17.0104620205459,3,100923.91272891464,0.1944712018236087,26.421118200978867,1.5142794875756245,2013,93.25701148408602,156.4156185,158.12694557219086,35.09417376494893,21.232348929146504,1.66039707102957,65.26891783436828,169.05220985356183,744.0,0
0.709,1,35.06000000000003,1,,0,1,2013-04-01,21.64021341535789,4,100570.55466037328,3.756471704041668,28.04636647966163,1.97454217201446,2013,93.73944260348613,155.4085736,158.33611825081942,34.84497362847917,20.95762722929722,1.6721803515277778,65.08050183501389,169.2309601441389,720.0,0
0.919,1,25.55000000000001,1,,0,1,2013-05-01,24.274492456579765,5,100229.9142987651,20.672934119758107,26.647443287347016,2.607712580046444,2013,94.73401466549733,166.6271025,161.49634209693548,34.88838597833602,20.95049700357124,1.6525456244919356,65.21588353512097,169.88068178727153,744.0,0
0.597,1,36.13000000000005,1,,0,1,2013-06-01,25.15163012610537,6,99988.77968750003,4.867045891509273,28.4883603837755,2.400285074274883,2013,93.8280311045,151.3311633,159.59242103993057,34.8708975109375,20.73481384342917,1.6658597788833334,65.17314626301389,169.193043114,720.0,0
,0,,0,,0,1,2013-07-01,24.740071581768746,7,99926.75712995631,5.03491732450376,27.87860368708141,3.417442952250382,2013,93.70663300961024,169.0380703,159.05020417396503,34.70069836079705,20.898929731551075,1.6598886724126345,42.53515093388306,169.18810684581987,744.0,0
,0,,0,,0,1,2013-08-01,24.71790195588148,8,100181.11546013942,8.34624406406425,27.24902303552119,2.6645200196775902,2013,93.79741413388442,163.5957895,159.16708754978495,34.97215572375672,20.827668324806453,1.6633316813548389,42.40353698877016,169.23123484778228,744.0,0
0.594,1,33.39000000000004,1,,0,1,2013-09-01,24.93585391574436,9,100403.55320095486,8.006969856620099,27.421430354648123,1.7409303150934796,2013,93.42597449027777,168.9543358,158.25151422377778,34.526771462250004,20.808374231043054,1.6518625002930556,42.66542957309444,168.89344974544443,720.0,0
0.586,1,31.45666666666669,1,,0,1,2013-10-01,22.980058821811497,10,100918.42441091228,5.867061403490752,25.816656428511408,1.1694923358845597,2013,93.08718963090054,159.2681393,157.65572425901885,34.65867391597983,20.640030141126346,1.653946917030914,42.1915287943293,168.8649826183871,744.0,0
0.473,1,30.560000000000016,1,,0,1,2013-11-01,16.17089152865941,11,101192.96303710938,0.0078597332382912,21.9248546388414,1.6008426182540052,2013,93.41475753118056,157.8785844,159.89459529372223,34.67924866311806,20.801985250145837,1.6721632355736111,42.11563474605417,169.20035783313887,720.0,0
1.041,1,25.57500000000003,1,,0,1,2013-12-01,13.713149745490057,12,101333.66648290493,0.0663423765619685,19.537053311255704,1.2909681145432212,2013,141.0991559413441,216.9133853,239.31439628241932,34.529145857630375,31.393013230241937,1.6458811905766126,42.97017767430511,199.7291026487903,744.0,0
0.756,1,24.82000000000004,1,,0,1,2014-01-01,12.959160843715892,1,101556.24238701275,0.0314269280612543,18.208955301264385,1.7117130951169666,2014,148.5014833843414,218.3249587,253.0855274563172,35.83784049718952,31.78721734323925,1.7047831332258063,42.52076115419892,205.55673882284944,744.0,0
0.833,1,28.12000000000004,1,,0,1,2014-02-01,13.704502337319582,2,101192.8755812872,2.1024014221975307,19.86601945786248,1.6188941923188227,2014,148.783966961875,229.8353492,253.63632221699405,35.38524608968155,31.82095004947917,1.702790224809524,42.40888717916666,206.01793058050595,672.0,0
0.532,1,34.800000000000026,1,,0,1,2014-03-01,16.042365789926237,3,101080.32113155242,0.7042537647191327,24.72006009009584,1.66659208567661,2014,98.96313407255376,165.7705892,169.00022810130378,35.613988319505374,21.24292588920027,1.7135865830026882,64.71922258348118,172.47188928317206,744.0,0
0.796,1,36.09000000000003,1,,0,1,2014-04-01,21.1559085210165,4,100686.3404513889,2.149460939928124,29.12332734002013,1.5264780055353415,2014,100.35951443038888,161.8039966,170.11341634227776,35.13119233523056,21.13275858815972,1.6917249382916666,65.00599222033333,173.214756528375,720.0,0
0.774,1,33.505000000000024,1,,0,1,2014-05-01,24.473113796275182,5,100421.3346144153,6.039276750184151,29.314823630548176,2.6091672790911167,2014,99.8859637642742,170.4104368,170.06954901775535,35.42892958220968,21.36540993093145,1.6919038363575267,64.87412423096774,173.0786954247312,744.0,0
1.197,1,29.33000000000004,1,,0,1,2014-06-01,25.668193054199264,6,99873.0064561632,11.857291748220552,28.50383964114718,2.507275185115715,2014,99.33012092941668,170.0960013,168.27681610158334,35.628850802056945,21.142182966444445,1.7050694161138888,64.62332699068055,172.36228115211114,720.0,0
0.488,1,,0,,0,1,2014-07-01,25.144192611530343,7,99941.23523080476,5.528374086654276,28.268114241733315,3.3137625321499145,2014,99.1123780244758,165.3449101,169.65022280330646,35.55717361325537,21.195279020096773,1.716514714408602,41.73308278891532,172.48054185673388,744.0,0
,0,33.690000000000055,1,,0,1,2014-08-01,25.08617490132656,8,100195.58264553933,9.307668881171546,27.61602449724751,2.820902509318392,2014,99.2869705180914,166.7769305,169.06394862658604,35.12316202070699,21.175466167010757,1.7036459469959675,42.35280841187097,172.62538936645163,744.0,0
0.8160000000000001,1,32.80000000000004,1,,0,1,2014-09-01,24.5857494778104,9,100489.25354275174,5.596048564933653,27.624923833211312,2.159261740232864,2014,100.14778659184722,162.9864876,170.51934141343054,35.65061493390556,21.025241265713888,1.712512703977778,42.85508547594028,173.03321580172224,720.0,0
0.556,1,31.98000000000001,1,,0,1,2014-10-01,22.320992283154624,10,101024.7056766633,2.111603954625432,26.150458846553704,0.9682604948332488,2014,99.0214401800672,162.4780441,167.29084217276883,35.54279104480779,21.09739678903763,1.7130005374892474,42.45206599349462,172.27118139705644,744.0,0
0.719,1,29.63500000000002,1,,0,1,2014-11-01,17.353502358330616,11,101140.91184895832,0.0964200923052752,23.14285002814404,1.101727801059608,2014,98.86011775194444,170.5347108,168.50743170509722,35.27158817383472,21.218599954929168,1.6889228114694446,41.469841537427776,172.17364967084723,720.0,0
0.711,1,25.710000000000008,1,,0,1,2014-12-01,14.946132093860228,12,101382.4841124832,0.1075891308828881,19.57601336817584,1.4138273627953628,2014,149.5489462325941,230.0305898,255.0385456570565,35.46837351311962,32.059783011747314,1.69926791972043,42.83339447380645,206.45690431787636,744.0,0
0.846,1,25.035000000000025,1,,0,1,2015-01-01,13.85403287333827,1,101477.90179771504,0.4056881767825088,18.906560024138457,1.66816268698429,2015,157.53762356233872,247.5144334,268.56632430793013,35.94889314859812,32.36414751686828,1.7383413749704302,42.37167266803629,212.836770825,744.0,0
1.084,1,28.720000000000027,1,,0,1,2015-02-01,15.035936223893032,2,101331.24943033852,0.6273446630627534,21.49858818054196,1.3158502863700483,2015,157.05908159227678,244.7586266,266.93601973891367,36.29682588425,32.555233790684525,1.7450305303482143,42.4853650888497,212.7926474931548,672.0,0
0.591,1,33.87500000000003,1,,0,1,2015-03-01,16.497555115402406,3,101168.85505397344,1.3450372797136183,25.34688148498543,1.5300283383899236,2015,105.32957355319893,166.978453,178.9936997406586,35.89490980915995,21.91643775946774,1.7396690264260757,64.72836739775538,176.041533533871,744.0,0
1.018,1,35.003333333333366,1,,0,1,2015-04-01,22.76076060401067,4,100809.84565429686,11.615544777856712,26.05204681820345,1.6638000446373666,2015,105.62329817090276,174.5518249,178.85629131965277,35.99066316111806,21.994814736823614,1.7416993235555556,65.21541982493055,176.16673373101386,720.0,0
1.01,1,32.14333333333335,1,,0,1,2015-05-01,25.25914775479231,5,100429.29781481014,6.9847937477584034,28.54983240353169,2.159186439145456,2015,105.83567901646504,178.6918577,179.3390449688844,36.4412062695457,21.72027282933468,1.748170877299731,65.07061332817204,176.3899243939516,744.0,0
0.889,1,35.49000000000001,1,,0,1,2015-06-01,25.20048359764945,6,100087.29855685764,10.024846159509693,28.320486005147306,3.103812058157357,2015,105.14805887591667,176.8895191,179.62510277029165,36.66701130601389,21.471960158248613,1.731456894122222,65.29895574652778,175.8037485458611,720.0,0
,0,,0,,0,1,2015-07-01,24.9825275667252,7,99920.43048555111,19.32387956356885,27.11174022305397,2.6031259577239263,2015,105.74681515862903,179.3913287,181.43348978536287,36.18300317897312,22.05944707149193,1.7377044586801076,42.21239154667473,176.27838734875,744.0,0
,0,,0,,0,1,2015-08-01,25.158590960759,8,100247.3940639701,11.770135588893282,27.73401786229948,2.8091158625475847,2015,104.64655885008064,169.6041672,178.49032184126344,36.019878076709674,22.02599356478898,1.7544909432163978,42.12090905313172,175.53234637403227,744.0,0
0.785,1,32.29000000000002,1,,0,1,2015-09-01,25.088259696960503,9,100499.22737630206,9.237012653784522,28.01412315368657,1.836671211760776,2015,105.71603983491669,170.7566498,179.861360015,36.18938532542917,21.919489521702776,1.7169698629680556,42.383917135618056,176.35891956416663,720.0,0
0.8260000000000001,1,31.65000000000004,1,,0,1,2015-10-01,22.602349668933527,10,101019.85683383734,3.766469913245721,26.08992243120747,1.066329171064637,2015,105.14213577725806,176.9019336,178.6877603632258,36.68327552949865,21.677647326567204,1.7475366414610216,42.69839273082661,176.0827816403226,744.0,0
0.5720000000000001,1,30.955000000000027,1,,0,1,2015-11-01,17.954828580220635,11,101241.86985677083,0.2434184962297081,23.398490164015016,1.043746346045147,2015,104.82122475841668,169.4355372,178.42057405722224,36.69342320236667,21.77141785656528,1.7378105630416667,42.3305279290375,175.68454104194444,720.0,0
1.126,1,24.21000000000004,1,,0,1,2015-12-01,14.547697239537342,12,101475.67714633736,0.330663027055938,19.68079038640502,1.1440388538670123,2015,157.85429016231186,241.9572216,268.6480518052957,36.37557592943951,32.27353614680108,1.7225107768870969,41.996581482755374,213.284249280914,744.0,0
1.269,1,23.705000000000027,1,,0,1,2016-01-01,12.761128792711531,1,101484.44841019824,0.247898885439144,18.35606844502109,1.33647714851535,2016,166.04998521612904,250.0,282.14499132594085,37.105134776073925,33.46254457439516,1.789140773784946,42.727762138794354,220.27790788360213,744.0,0
1.378,1,29.550000000000026,1,,0,1,2016-02-01,16.94809461133235,2,101339.28887728987,1.1304347195878128,22.84350574098778,1.0001618252882354,2016,166.00619168860632,250.0,281.3013878854885,37.21464772927155,33.44535302431034,1.7752727915747126,42.47403745069828,220.09909178189653,696.0,0
